Año,Clave_Ent,Entidad,Bien jurídico afectado,Tipo de delito,Subtipo de delito,Modalidad,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
2026,30,Veracruz de Ignacio de la Llave,El patrimonio,Robo,Robo a institución bancaria,Sin violencia,0,0,0,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,El patrimonio,Robo,Robo a negocio,Con violencia,205,146,210,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,El patrimonio,Robo,Robo a negocio,Sin violencia,178,139,206,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,El patrimonio,Robo,Robo de ganado,Con violencia,2,0,0,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,El patrimonio,Robo,Robo de ganado,Sin violencia,23,13,16,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,El patrimonio,Robo,Robo de maquinaria - Herramienta industrial o agrícola,Con violencia,0,0,0,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,El patrimonio,Robo,Robo de maquinaria - Herramienta industrial o agrícola,Sin violencia,1,1,1,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,El patrimonio,Robo,Robo de maquinaria - Tractores y/o montacargas,Con violencia,0,0,0,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,El patrimonio,Robo,Robo de maquinaria - Tractores y/o montacargas,Sin violencia,0,0,0,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,El patrimonio,Robo,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios públicos",Con violencia,0,0,0,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,El patrimonio,Robo,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios públicos",Sin violencia,1,3,1,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,El patrimonio,Robo,Otros robos,Con violencia,41,41,58,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,El patrimonio,Robo,Otros robos,Sin violencia,208,197,238,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,El patrimonio,Fraude,Fraude,Fraude,270,294,350,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,64,84,92,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,El patrimonio,Extorsión,Extorsión presencial,Extorsión presencial,14,12,12,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,El patrimonio,Extorsión,Tentativa de extorsión presencial,Tentativa de extorsión presencial,3,3,0,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,El patrimonio,Extorsión,Extorsión por otros medios,Extorsión por otros medios,15,19,20,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,El patrimonio,Extorsión,Tentativa de extorsión por otros medios,Tentativa de extorsión por otros medios,2,1,0,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,510,475,538,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,El patrimonio,Despojo,Despojo,Despojo,99,109,115,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,La familia,Otros delitos contra la familia,Otros delitos contra la familia,Otros delitos contra la familia,77,79,98,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,La familia,Violencia familiar,Violencia familiar,Violencia familiar,787,739,1034,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,La familia,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,162,192,229,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,88,94,106,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,6,1,8,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,0,0,0,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,La sociedad,Trata de personas,Trata de personas con fines de explotación sexual,Trata de personas con fines de explotación sexual,0,0,0,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,La sociedad,Trata de personas,Trata de personas con fines de trabajo o servicios forzados,Trata de personas con fines de trabajo o servicios forzados,0,0,0,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,La sociedad,Trata de personas,Trata de personas con fines de tráfico de órganos,Trata de personas con fines de tráfico de órganos,0,0,0,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,La sociedad,Trata de personas,Trata de personas con otros fines,Trata de personas con otros fines,0,0,0,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,La sociedad,Pornografía infantil,Pornografía infantil,Pornografía infantil,0,0,0,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,La sociedad,Discriminación,Discriminación,Discriminación,0,0,10,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo posesión simple,Narcomenudeo posesión simple,346,380,511,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,217,202,229,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo con fines de venta,Narcomenudeo con fines de venta,0,0,0,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,506,499,679,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,Otros bienes jurídicos afectados (del fuero común),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,55,52,43,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,Otros bienes jurídicos afectados (del fuero común),Evasión de presos,Evasión de presos,Evasión de presos,0,1,2,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,Otros bienes jurídicos afectados (del fuero común),Falsedad,Falsedad,Falsedad,23,21,29,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,Otros bienes jurídicos afectados (del fuero común),Falsificación,Falsificación,Falsificación,15,45,40,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,Otros bienes jurídicos afectados (del fuero común),Contra el medio ambiente,Contra el medio ambiente,Contra el medio ambiente,5,1,5,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,50,58,151,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,Otros bienes jurídicos afectados (del fuero común),Electorales,Electorales,Electorales,0,1,1,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,Otros bienes jurídicos afectados (del fuero común),Delitos contra la administración de justicia,Delitos contra la administración de justicia,Delitos contra la administración de justicia,9,16,18,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,Otros bienes jurídicos afectados (del fuero común),Suplantación y usurpación de identidad,Suplantación y usurpación de identidad,Suplantación y usurpación de identidad,109,94,126,,,,,,,,,
2026,30,Veracruz de Ignacio de la Llave,Otros bienes jurídicos afectados (del fuero común),Tortura,Tortura,Tortura,7,12,21,,,,,,,,,
2026,31,Yucatán,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0,0,,,,,,,,,
2026,31,Yucatán,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,3,1,3,,,,,,,,,
2026,31,Yucatán,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,2,0,,,,,,,,,
2026,31,Yucatán,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,,,,,,,,,
2026,31,Yucatán,La vida y la Integridad corporal,Homicidio,Tentativa de homicidio doloso,Tentativa de homicidio doloso,0,0,0,,,,,,,,,
2026,31,Yucatán,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,,,,,,,,,
2026,31,Yucatán,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,,,,,,,,,
2026,31,Yucatán,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,1,0,0,,,,,,,,,
2026,31,Yucatán,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,8,19,12,,,,,,,,,
2026,31,Yucatán,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,3,0,0,,,,,,,,,
2026,31,Yucatán,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,2,0,0,,,,,,,,,
2026,31,Yucatán,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,2,3,5,,,,,,,,,
2026,31,Yucatán,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,1,0,1,,,,,,,,,
2026,31,Yucatán,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,46,55,59,,,,,,,,,
2026,31,Yucatán,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,1,0,0,,,,,,,,,
2026,31,Yucatán,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,0,0,0,,,,,,,,,
2026,31,Yucatán,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,0,0,0,,,,,,,,,
2026,31,Yucatán,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,1,0,0,,,,,,,,,
2026,31,Yucatán,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,6,2,3,,,,,,,,,
2026,31,Yucatán,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,0,0,0,,,,,,,,,
2026,31,Yucatán,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,0,0,0,,,,,,,,,
2026,31,Yucatán,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,0,0,0,,,,,,,,,
2026,31,Yucatán,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,0,0,1,,,,,,,,,
2026,31,Yucatán,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,0,0,0,,,,,,,,,
2026,31,Yucatán,La vida y la Integridad corporal,Feminicidio,Tentativa de feminicidio,Tentativa de feminicidio,1,1,1,,,,,,,,,
2026,31,Yucatán,La vida y la Integridad corporal,Aborto,Aborto,Aborto,0,0,0,,,,,,,,,
2026,31,Yucatán,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,2,0,0,,,,,,,,,
2026,31,Yucatán,Libertad personal,Secuestro,Secuestro extorsivo,Secuestro extorsivo,0,0,0,,,,,,,,,
2026,31,Yucatán,Libertad personal,Secuestro,Secuestro con calidad de rehén,Secuestro con calidad de rehén,0,0,0,,,,,,,,,
2026,31,Yucatán,Libertad personal,Secuestro,Secuestro para causar daño,Secuestro para causar daño,0,0,0,,,,,,,,,
2026,31,Yucatán,Libertad personal,Secuestro,Secuestro exprés,Secuestro exprés,0,0,0,,,,,,,,,
2026,31,Yucatán,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,0,0,0,,,,,,,,,
2026,31,Yucatán,Libertad personal,Rapto,Rapto,Rapto,0,0,0,,,,,,,,,
2026,31,Yucatán,Libertad personal,Privación ilegal de la libertad,Privación ilegal de la libertad,Privación ilegal de la libertad,0,0,0,,,,,,,,,
2026,31,Yucatán,Libertad personal,Retención o sustracción de menores e incapaces,Retención o sustracción de menores e incapaces,Retención o sustracción de menores e incapaces,0,0,0,,,,,,,,,
2026,31,Yucatán,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,11,8,4,,,,,,,,,
2026,31,Yucatán,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,,,,,,,,,
2026,31,Yucatán,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,2,2,3,,,,,,,,,
2026,31,Yucatán,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,1,0,0,,,,,,,,,
2026,31,Yucatán,La libertad y la seguridad sexual,Incesto,Incesto,Incesto,0,0,0,,,,,,,,,
2026,31,Yucatán,La libertad y la seguridad sexual,Violación,Violación simple,Violación simple,6,1,3,,,,,,,,,
2026,31,Yucatán,La libertad y la seguridad sexual,Violación,Violación equiparada,Violación equiparada,0,0,1,,,,,,,,,
2026,31,Yucatán,La libertad y la seguridad sexual,Violación a la intimidad sexual,Violación a la intimidad sexual,Violación a la intimidad sexual,0,0,0,,,,,,,,,
2026,31,Yucatán,El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,0,4,0,,,,,,,,,
2026,31,Yucatán,El patrimonio,Robo,Robo a casa habitación,Con violencia,0,2,0,,,,,,,,,
2026,31,Yucatán,El patrimonio,Robo,Robo a casa habitación,Sin violencia,25,22,26,,,,,,,,,
2026,31,Yucatán,El patrimonio,Robo,Robo de vehículo automotor - Coche de 4 ruedas,Con violencia,0,0,0,,,,,,,,,
2026,31,Yucatán,El patrimonio,Robo,Robo de vehículo automotor - Coche de 4 ruedas,Sin violencia,3,4,7,,,,,,,,,
2026,31,Yucatán,El patrimonio,Robo,Robo de vehículo automotor - Motocicleta,Con violencia,0,0,1,,,,,,,,,
2026,31,Yucatán,El patrimonio,Robo,Robo de vehículo automotor - Motocicleta,Sin violencia,2,2,3,,,,,,,,,
2026,31,Yucatán,El patrimonio,Robo,Robo de vehículo automotor - Embarcaciones,Con violencia,0,0,0,,,,,,,,,
2026,31,Yucatán,El patrimonio,Robo,Robo de vehículo automotor - Embarcaciones,Sin violencia,0,0,0,,,,,,,,,
2026,31,Yucatán,El patrimonio,Robo,Robo de autopartes,Con violencia,0,0,0,,,,,,,,,
2026,31,Yucatán,El patrimonio,Robo,Robo de autopartes,Sin violencia,0,0,0,,,,,,,,,
2026,31,Yucatán,El patrimonio,Robo,Robo a transportista,Con violencia,0,0,0,,,,,,,,,
2026,31,Yucatán,El patrimonio,Robo,Robo a transportista,Sin violencia,0,0,0,,,,,,,,,
2026,31,Yucatán,El patrimonio,Robo,Robo a transeúnte en vía pública,Con violencia,4,4,1,,,,,,,,,
2026,31,Yucatán,El patrimonio,Robo,Robo a transeúnte en vía pública,Sin violencia,6,2,10,,,,,,,,,
2026,31,Yucatán,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Con violencia,0,0,0,,,,,,,,,
2026,31,Yucatán,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Sin violencia,0,0,0,,,,,,,,,
2026,31,Yucatán,El patrimonio,Robo,Robo en transporte público individual,Con violencia,0,0,0,,,,,,,,,
2026,31,Yucatán,El patrimonio,Robo,Robo en transporte público individual,Sin violencia,0,0,0,,,,,,,,,
2026,31,Yucatán,El patrimonio,Robo,Robo en transporte público colectivo,Con violencia,0,0,0,,,,,,,,,
2026,31,Yucatán,El patrimonio,Robo,Robo en transporte público colectivo,Sin violencia,0,0,0,,,,,,,,,
2026,31,Yucatán,El patrimonio,Robo,Robo en transporte individual,Con violencia,0,0,0,,,,,,,,,
2026,31,Yucatán,El patrimonio,Robo,Robo en transporte individual,Sin violencia,0,0,0,,,,,,,,,
2026,31,Yucatán,El patrimonio,Robo,Robo a institución bancaria,Con violencia,0,0,0,,,,,,,,,
2026,31,Yucatán,El patrimonio,Robo,Robo a institución bancaria,Sin violencia,0,0,0,,,,,,,,,
2026,31,Yucatán,El patrimonio,Robo,Robo a negocio,Con violencia,0,0,0,,,,,,,,,
2026,31,Yucatán,El patrimonio,Robo,Robo a negocio,Sin violencia,15,20,22,,,,,,,,,
2026,31,Yucatán,El patrimonio,Robo,Robo de ganado,Con violencia,0,0,0,,,,,,,,,
2026,31,Yucatán,El patrimonio,Robo,Robo de ganado,Sin violencia,1,2,0,,,,,,,,,
2026,31,Yucatán,El patrimonio,Robo,Robo de maquinaria - Herramienta industrial o agrícola,Con violencia,0,0,0,,,,,,,,,
2026,31,Yucatán,El patrimonio,Robo,Robo de maquinaria - Herramienta industrial o agrícola,Sin violencia,0,0,0,,,,,,,,,
2026,31,Yucatán,El patrimonio,Robo,Robo de maquinaria - Tractores y/o montacargas,Con violencia,0,0,0,,,,,,,,,
2026,31,Yucatán,El patrimonio,Robo,Robo de maquinaria - Tractores y/o montacargas,Sin violencia,0,0,0,,,,,,,,,
2026,31,Yucatán,El patrimonio,Robo,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios públicos",Con violencia,0,0,0,,,,,,,,,
2026,31,Yucatán,El patrimonio,Robo,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios públicos",Sin violencia,0,0,0,,,,,,,,,
2026,31,Yucatán,El patrimonio,Robo,Otros robos,Con violencia,1,1,0,,,,,,,,,
2026,31,Yucatán,El patrimonio,Robo,Otros robos,Sin violencia,19,34,20,,,,,,,,,
2026,31,Yucatán,El patrimonio,Fraude,Fraude,Fraude,27,31,28,,,,,,,,,
2026,31,Yucatán,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,14,17,22,,,,,,,,,
2026,31,Yucatán,El patrimonio,Extorsión,Extorsión presencial,Extorsión presencial,0,0,0,,,,,,,,,
2026,31,Yucatán,El patrimonio,Extorsión,Tentativa de extorsión presencial,Tentativa de extorsión presencial,0,0,0,,,,,,,,,
2026,31,Yucatán,El patrimonio,Extorsión,Extorsión por otros medios,Extorsión por otros medios,1,0,2,,,,,,,,,
2026,31,Yucatán,El patrimonio,Extorsión,Tentativa de extorsión por otros medios,Tentativa de extorsión por otros medios,0,0,1,,,,,,,,,
2026,31,Yucatán,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,113,120,111,,,,,,,,,
2026,31,Yucatán,El patrimonio,Despojo,Despojo,Despojo,20,13,10,,,,,,,,,
2026,31,Yucatán,La familia,Otros delitos contra la familia,Otros delitos contra la familia,Otros delitos contra la familia,0,1,4,,,,,,,,,
2026,31,Yucatán,La familia,Violencia familiar,Violencia familiar,Violencia familiar,25,18,22,,,,,,,,,
2026,31,Yucatán,La familia,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,1,2,1,,,,,,,,,
2026,31,Yucatán,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,8,16,24,,,,,,,,,
2026,31,Yucatán,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,0,1,0,,,,,,,,,
2026,31,Yucatán,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,0,0,0,,,,,,,,,
2026,31,Yucatán,La sociedad,Trata de personas,Trata de personas con fines de explotación sexual,Trata de personas con fines de explotación sexual,0,0,0,,,,,,,,,
2026,31,Yucatán,La sociedad,Trata de personas,Trata de personas con fines de trabajo o servicios forzados,Trata de personas con fines de trabajo o servicios forzados,0,0,0,,,,,,,,,
2026,31,Yucatán,La sociedad,Trata de personas,Trata de personas con fines de tráfico de órganos,Trata de personas con fines de tráfico de órganos,0,0,0,,,,,,,,,
2026,31,Yucatán,La sociedad,Trata de personas,Trata de personas con otros fines,Trata de personas con otros fines,0,0,0,,,,,,,,,
2026,31,Yucatán,La sociedad,Pornografía infantil,Pornografía infantil,Pornografía infantil,0,0,0,,,,,,,,,
2026,31,Yucatán,La sociedad,Discriminación,Discriminación,Discriminación,0,0,0,,,,,,,,,
2026,31,Yucatán,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo posesión simple,Narcomenudeo posesión simple,1,43,23,,,,,,,,,
